Author Name,WORK IDs,CTS-URN/s,# of translations,Edition Title,Editor; Translator,Publisher,Date,Original File Name/Location,Addiional File location/locations,Source Edition LInk,Translation Language,Worldcat Link,Work/s Split Up/Renamed in Branch,New File Name/s,Notes,TOC,Additional TOC
Plato,0059.001 0059.002 0059.003 0059.004 0059.022 0059.023 0059.020 0059.026 0059.028 0059.027 0059.025 0059.021 0059.013 0059.014 0059.015 0059.016 0059.017 0059.018 0059.019 0059.012  0059.024 0059.011 0059.034 0059.030 0059.005 0059.007 0059.008,urn:cts:greekLit:tlg0059.tlg001.ogl-fre1 urn:cts:greekLit:tlg0059.tlg002.ogl-fre1  urn:cts:greekLit:tlg0059.tlg003.ogl-fre1  urn:cts:greekLit:tlg0059.tlg004.ogl-fre1 urn:cts:greekLit:tlg0059.tlg022.ogl-fre1 urn:cts:greekLit:tlg0059.tlg023.ogl-fre1 urn:cts:greekLit:tlg0059.tlg020.ogl-fre1 urn:cts:greekLit:tlg0059.tlg026.ogl-fre1 urn:cts:greekLit:tlg0059.tlg028.ogl-fre1 urn:cts:greekLit:tlg0059.tlg027.ogl-fre1 urn:cts:greekLit:tlg0059.tlg025.ogl-fre1 urn:cts:greekLit:tlg0059.tlg021.ogl-fre1 urn:cts:greekLit:tlg0059.tlg013.ogl-fre1 urn:cts:greekLit:tlg0059.tlg014.ogl-fre1 urn:cts:greekLit:tlg0059.tlg015.ogl-fre1 urn:cts:greekLit:tlg0059.tlg016.ogl-fre1 urn:cts:greekLit:tlg0059.tlg017.ogl-fre1 urn:cts:greekLit:tlg0059.tlg018.ogl-fre1 urn:cts:greekLit:tlg0059.tlg019.ogl-fre1 urn:cts:greekLit:tlg0059.tlg012.ogl-fre1 urn:cts:greekLit:tlg0059.tlg024.ogl-fre1 urn:cts:greekLit:tlg0059.tlg011.ogl-fre1 urn:cts:greekLit:tlg0059.tlg034.ogl-fre1 urn:cts:greekLit:tlg0059.tlg007.ogl-fre1 urn:cts:greekLit:tlg0059.tlg008.ogl-fre1,27,"Oeuvres de Platon: Volume 1: Euthyphron-Apologie de Socrate -Criton-Phédon (1846)- MISSING VOLUME 2 - Volume 3:  Protagoras. Gorgias (1826) -Volume 4:  Lysis, Hippias. Ménexène. Ion. Le second Hippias. Euthydème (1827) - Volume 5: Alcibiade. Hipparque. Les rivaux. Théagès. Charmide. Lachès (1851) - Volume 6: Phèdre. Menon. Le banquet (1849)- Volume 7:  Les Leges: Book 1-6 - Volume 8: Les Leges-Book 7-12- MISSING VOLUME 9-Volume 10: Republic (Book 6-10) - Volume 11: Craytle. Le sophiste. Le politique ","Cousin, Victor, 1792-1867",Rey-Bossange,1826-1851,plato_1_1846.xml,plato_3_1826.xml plato_4_1827.xml plato_5_1851.xml plato_6_1849.xml plato_7_1831.xml plato_8_1832.xml plato_10_1834.xml plato_11_1837.xml,http://hdl.handle.net/2027/mdp.39015006567849 (Vol 1) http://hdl.handle.net/2027/mdp.39015006567682 (Vol 3) http://hdl.handle.net/2027/mdp.39015006567690 (Vol 4)  http://hdl.handle.net/2027/mdp.39015006567708 (Vol 5) http://hdl.handle.net/2027/mdp.39015006567716 (Vol 6) https://hdl.handle.net/2027/mdp.39015006567724 (Vol 7) https://hdl.handle.net/2027/mdp.39015006567732 (Vol 8) https://hdl.handle.net/2027/mdp.39015006567757 (Vol 10) https://hdl.handle.net/2027/mdp.39015006567757 (Vol 11),French,https://www.worldcat.org/oclc/613055318,,,"Missing Volume 2, available here: https://hdl.handle.net/2027/mdp.39015006568136",,
Plato,0059.004 0059.011 0059.012 0059.030 0059.002 0059.001 0059.003 0059.023 0059.022 0059.019 0059.009 0059.018 0059.024 0059.034,urn:cts:greekLit:tlg0059.tlg004.ogl-ger1 urn:cts:greekLit:tlg0059.tlg011.ogl-ger1 urn:cts:greekLit:tlg0059.tlg012.ogl-ger1 urn:cts:greekLit:tlg0059.tlg004.ogl-ger1 urn:cts:greekLit:tlg0059.tlg002.ogl-ger1 urn:cts:greekLit:tlg0059.tlg001.ogl-ger1 urn:cts:greekLit:tlg0059.tlg003.ogl-ger1 urn:cts:greekLit:tlg0059.tlg023.ogl-ger1 urn:cts:greekLit:tlg0059.tlg022.ogl-ger1 urn:cts:greekLit:tlg0059.tlg019.ogl-ger1 urn:cts:greekLit:tlg0059.tlg009.ogl-ger1 urn:cts:greekLit:tlg0059.tlg018.ogl-ger1 urn:cts:greekLit:tlg0059.tlg024.ogl-ger1,14,"Plato Werke, Band I: Phaedon-Band 2: Gastmahl- Band 3: Phädros - Band 4: Der Staat - Band 5: Apologie- Band 6: Euthyphron- Kriton (Eyth)-Band 7: Gorgias(Conz)-Band 8: Protagoras und Laches (Eyth)-Band 9: Parmenides (Planck)  -Band 10: Charmides and Menon (Gaupp) -Band 11: Über die Gesetze (Leges-Book 1-4) (Eyth)- Band 12: Leges Book 5-8 - Band 13: Leges 9-12","Prantl, Carl,1820-1888.; Eyth, Eduard, 1809-1884, Conz, Carl Philipp, 1762-1827; Planck, Karl Christian,1819-1888; Gaupp, Wilhelm",Langeschedit,1855-1903,plato_1855-1903_1,plato_1855-1903_2 plato_1855-1903_3 plato_1855-1903_4.xml,http://hdl.handle.net/2027/uc1.$b298033 (Vol 1) http://hdl.handle.net/2027/uc1.$b298034 (Vol 2) http://hdl.handle.net/2027/uc1.$b710648 (Vol 3) http://hdl.handle.net/2027/uc1.$b298035 (Vol 4),German,,,,,,
Plato,0059.012,Iurn:cts:greekLit:tlg0059.tlg012.ogl-ita1,1,Il Fedro,"Modugno, Giuseppe",Società tipografica editrice barese,1914,plato_1914.xml,,https://hdl.handle.net/2027/uc1.b2837370,Italian ,http://www.worldcat.org/oclc/800419509,,,,,
Plautus,119.1 119.2 119.3 119.4 119.5 119.6 119.7 119.8 119.9 119.10 119.11 119.12 119.13 119.14 119.15 119.16 119.17 119.18 119.19 119.20 119.21,,21,The Comedies of Plautus (2 volumes)- THIS IS THE PERSEUS ENGLISH EDITION,"Riley, Henry T.",Bell,1880-1913,plautus_1_1880.xml,plautus_2_1913,https://archive.org/details/comediesofplautu01plauuoft (Vol 1)  https://archive.org/details/comediesofplautu02plauuoft (Vol 2),English,,,,,,
Plautus,119.10 119.12 119.19 119.13 119.7 119.17 119.11 119.2 119.5 119.3 119.15 119.16 119.4 119.18 119.9 119.14 119.6 119.20,urn:cts:latinLit:phi0119.phi010.ogl-ger1 urn:cts:latinLit:phi0119.phi012.ogl-ger1 urn:cts:latinLit:phi0119.phi019.ogl-ger1 urn:cts:latinLit:phi0119.phi013.ogl-ger1 urn:cts:latinLit:phi0119.phi007.ogl-ger1 urn:cts:latinLit:phi0119.phi017.ogl-ger1 urn:cts:latinLit:phi0119.phi011.ogl-ger1 urn:cts:latinLit:phi0119.phi002.ogl-ger1 urn:cts:latinLit:phi0119.phi005.ogl-ger1 urn:cts:latinLit:phi0119.phi003.ogl-ger1 urn:cts:latinLit:phi0119.phi015.ogl-ger1 urn:cts:latinLit:phi0119.phi016.ogl-ger1 urn:cts:latinLit:phi0119.phi004.ogl-ger1 urn:cts:latinLit:phi0119.phi018.ogl-ger1 urn:cts:latinLit:phi0119.phi009.ogl-ger1 urn:cts:latinLit:phi0119.phi014.ogl-ger1 urn:cts:latinLit:phi0119.phi006.ogl-ger1 urn:cts:latinLit:phi0119.phi020.ogl-ger1,19,Plautus Lustspiele: Volume 1:  Band 1: Die Zwillingsbrüder (Menaechmi)  - Band 2: Der Bramarbas (Miles gloriosus) - Band 3- Der Schwatz (Trinummus)  Band 4: Das Hausgespenst (Mostellaria)  -Volume 2: Band 5: Das Kästchen (Cistelleria) - Band 6: Der Schiffbruch (Rudens) Band 7: Der Handelsherr (Mercator)- Band 8: Das Eselsspiel (Asinaria)- Band 9: Die Kriegsgefangenen  (Captivi) - Volume 3:  Band 10: Der Goldtopf (Aulularia)-  Band 11: Der junge Karthager (Poenulus) - Band 12: Pseudolus  - Band 13: Die beiden Bacchis (Bacchides) - Band 14: Stichus - Volume 4:  Band 15: Die drei Sklavinnen (Epidicus)- Band 16: Die Perser- Band 17: Casina - Band 18: Der Grobian (Truculentus) - Band 19: Parasit Kornwurm - Band 20: Index,"Binder, Wilhelm, 1810-1876., 

",Langeschedit,1862-1883,plautus_1862_1,plautus_1866_2 plautus_3_1855 plautus_4_1855,http://hdl.handle.net/2027/uc1.$b309820 (Volume 1-4) http://hdl.handle.net/2027/uc1.$b309821 (Volume 5-9)  https://hdl.handle.net/2027/uc1.$b309822 (Volume 10-14) http://hdl.handle.net/2027/uc1.$b309823 (VOlume 15 to 20),German,,,,,,
Pliny the Elder,978.1,urn:cts:latinLit:phi0978.phi001.ogl-fre1,1,Histoire Naturelle de Pline (2 volumes),"Littre, M.E.",Didot,1883,plinyElder_1_1883.xml,plinyElder_2_1883.xml,,French,,,,,,
Pliny the Elder,978.1,urn:cts:latinLit:phi0978.phi001.ogl-ger1,1,Naturgeschichte (39 v. in 6)-Missing Volume 5 (containing Volume 29-35),"Külb, Ph. H.   1806-1869.",Metzler,1840-1853,PlinyYounger_1840,PlinyYounger_1843 plinyYounger_1854_14 PlinyYounger_1855 PlinyYounger_1864,http://hdl.handle.net/2027/uc1.$b641882 (Vol 1-6) http://hdl.handle.net/2027/uc1.$b641883 (Vol 7-13) http://hdl.handle.net/2027/uc1.$b641884 (Vol 14-21) http://hdl.handle.net/2027/uc1.$b641885 (Vol 21-28),German,https://www.worldcat.org/oclc/35258222,,,Missing Volume 5 (containing Volume 29-35) (found here: https://hdl.handle.net/2027/uc1.$b641886),,
Pliny the Younger,1318.1,urn:cts:latinLit:phi1318.phi001.ogl-ger1,1,Briefe (2 volumes),"Schmid, Ernst August, 1746-1809 Strack, Friedrich, 1784?-1852",Hermann,1819,PlinyYounger_1819.xml,,http://hdl.handle.net/2027/nnc1.0064082873,German,,,,,,
Plotinus,2000.001,urn:cts:greekLit:tlg2000.tlg001.ogl-eng1,1,Select Works of Plotinus,"Taylor, Thomas; Mead, G. R. S. (George Robert Stow), 1863-1933",Bohn,1895,plotinus_1895,,https://archive.org/details/selectworksofplo00plotuoft,English,,,,,,
Plotinus,2000.001,urn:cts:greekLit:tlg2000.tlg001.ogl-ger1,1,"Enneaden, Band I-II","Kiefer, Otto",Dederich,1905,plotinus_1_1905.xml,plotinus_2_1905,"http://hdl.handle.net/2027/uc1.b3621887 http://hdl.handle.net/2027/uc1.b3621888

",German,,,,,,
Plutarch,0007.067 0007.098 0007.113 0007.078 0007.111 0007.093 0007.075 0007.094 0007.071 0007.099 0007.100  0007.073 0007.070 0007.072 0007.101 0007.102 0007.104 0007.095 0007.096 0007.105 0007.106 0007.107 0007.120 0007.141 0007.110 0007.074,urn:cts:greekLit:tlg0007.tlg067.ogl-eng1 urn:cts:greekLit:tlg0007.tlg098.ogl-eng1 urn:cts:greekLit:tlg0007.tlg113.ogl-eng1 urn:cts:greekLit:tlg0007.tlg078.ogl-eng1 urn:cts:greekLit:tlg0007.tlg111.ogl-eng1 urn:cts:greekLit:tlg0007.tlg093.ogl-eng1 urn:cts:greekLit:tlg0007.tlg075.ogl-eng1 urn:cts:greekLit:tlg0007.tlg094.ogl-eng1 urn:cts:greekLit:tlg0007.tlg071.ogl-eng1 urn:cts:greekLit:tlg0007.tlg099.ogl-eng1 urn:cts:greekLit:tlg0007.tlg100.ogl-eng1 urn:cts:greekLit:tlg0007.tlg073.ogl-eng1 urn:cts:greekLit:tlg0007.tlg070.ogl-eng1 urn:cts:greekLit:tlg0007.tlg072.ogl-eng1 urn:cts:greekLit:tlg0007.tlg101.ogl-eng1 urn:cts:greekLit:tlg0007.tlg102.ogl-eng1 urn:cts:greekLit:tlg0007.tlg104.ogl-eng1 urn:cts:greekLit:tlg0007.tlg095.ogl-eng1 urn:cts:greekLit:tlg0007.tlg096.ogl-eng1 urn:cts:greekLit:tlg0007.tlg105.ogl-eng1 urn:cts:greekLit:tlg0007.tlg106.ogl-eng1 urn:cts:greekLit:tlg0007.tlg107.ogl-eng1 urn:cts:greekLit:tlg0007.tlg120.ogl-eng1 urn:cts:greekLit:tlg0007.tlg141.ogl-eng1 urn:cts:greekLit:tlg0007.tlg110.ogl-eng1 urn:cts:greekLit:tlg0007.tlg074.ogl-eng1,26,Plutarch's Morals: Ethical Essays,"Shilleto, A. R. (Arthur Richard), 1848-1894",Bohn,1898,plutarch_1898_ethical,,http://hdl.handle.net/2027/njp.32101077773453,English,,,,,De liberis educandis - De amore prolis- Amatorius-Conjugalia Praecepta -Consolatio ad Uxorem - An virtus doceri possit - De virtute et vitio -De virtute morali - Quomodo quis suos in virtute sentiat profectus - An vitiositas ad infelicitatem sufficia - Animine an corporis affectiones sint peiores -De amicorum multitudine -Quomodo adulator ab amico internoscatur - De capienda ex inimicis utilitate - De garrulitate-De curiositate - De vitioso pudore - De cohibenda ira -De tranquilitate animi  - De invidia et odio - De se ipsum citra invidiam laudando - De sera numinis vindicta  - De vitando aere alieno  - De latenter vivendo - De exillio - De fortuna ,
Plutarch,0007.089 0007.092 0007.091 0007.090 0007.126 0007.080,urn:cts:greekLit:tlg0007.tlg089.ogl-eng1 urn:cts:greekLit:tlg0007.tlg092.ogl-eng1  urn:cts:greekLit:tlg0007.tlg091.ogl-eng1 urn:cts:greekLit:tlg0007.tlg090.ogl-eng1 urn:cts:greekLit:tlg0007.tlg090.ogl-eng1 urn:cts:greekLit:tlg0007.tlg080.ogl-eng1,6,Plutarch's Morals: Theosophical Essays,"King, Charles William",Bohn,1898,plutarch_1898_theosophical,,http://hdl.handle.net/2027/njp.32101077773461,English,,,,,De Iside et Osiride-De defectu oraculorum -De Pythiae oraculis-De E apud Delphos -De faciae quae in orbe lunae appare -De superstitione,
Plutarch,0007.001 0007.002 0007.003 0007.004 0007.005 0007.006 0007.007 0007.008 0007.009 0007.010 0007.011 0007.012 0007.013 0007.014 0007.015 0007.016 0007.017 0007.018 0007.019 0007.020 0007.021 0007.022 0007.023 0007.024 0007.025 0007.026 0007.027 0007.028 0007.029 0007.030 0007.031 0007.032 0007.033 0007.034 0007.035 0007.036 0007.037 ,urn:cts:greekLit:tlg0007.tlg001.ogl-eng1 urn:cts:greekLit:tlg0007.tlg002.ogl-eng1 urn:cts:greekLit:tlg0007.tlg003.ogl-eng1  urn:cts:greekLit:tlg0007.tlg004.ogl-eng1  urn:cts:greekLit:tlg0007.tlg005.ogl-eng1  urn:cts:greekLit:tlg0007.tlg006.ogl-eng1 urn:cts:greekLit:tlg0007.tlg007.ogl-eng1 urn:cts:greekLit:tlg0007.tlg008.ogl-eng1 urn:cts:greekLit:tlg0007.tlg009.ogl-eng1 urn:cts:greekLit:tlg0007.tlg010.ogl-eng1 urn:cts:greekLit:tlg0007.tlg011.ogl-eng1 urn:cts:greekLit:tlg0007.tlg012.ogl-eng1 urn:cts:greekLit:tlg0007.tlg013.ogl-eng1  urn:cts:greekLit:tlg0007.tlg014.ogl-eng1  urn:cts:greekLit:tlg0007.tlg015.ogl-eng1  urn:cts:greekLit:tlg0007.tlg016.ogl-eng1 urn:cts:greekLit:tlg0007.tlg017.ogl-eng1 urn:cts:greekLit:tlg0007.tlg018.ogl-eng1 urn:cts:greekLit:tlg0007.tlg019.ogl-eng1  urn:cts:greekLit:tlg0007.tlg020.ogl-eng1 urn:cts:greekLit:tlg0007.tlg021.ogl-eng1 urn:cts:greekLit:tlg0007.tlg022.ogl-eng1 urn:cts:greekLit:tlg0007.tlg023.ogl-eng1 urn:cts:greekLit:tlg0007.tlg024.ogl-eng1  urn:cts:greekLit:tlg0007.tlg025.ogl-eng1  urn:cts:greekLit:tlg0007.tlg026.ogl-eng1  urn:cts:greekLit:tlg0007.tlg027.ogl-eng1 urn:cts:greekLit:tlg0007.tlg028.ogl-eng1 urn:cts:greekLit:tlg0007.tlg029.ogl-eng1 urn:cts:greekLit:tlg0007.tlg030.ogl-eng1 urn:cts:greekLit:tlg0007.tlg031.ogl-eng1 urn:cts:greekLit:tlg0007.tlg032.ogl-eng1 urn:cts:greekLit:tlg0007.tlg033.ogl-eng1 urn:cts:greekLit:tlg0007.tlg034.ogl-eng1 urn:cts:greekLit:tlg0007.tlg035.ogl-eng1 urn:cts:greekLit:tlg0007.tlg036.ogl-eng1 urn:cts:greekLit:tlg0007.tlg037.ogl-eng1,37,"Plutarch's Lives, Vol 1-2","Stewart, Aubrey; Long, George",Bohn,1906-1908,plutarch_1_1906.xml,plutarch_2_1908.xml,http://hdl.handle.net/2027/uc1.31175002456203 (Vol 1) http://hdl.handle.net/2027/uc1.31175002456195 (Vol 2),English,,,,,Vol 1: Theseus-Romulus-Comparison-Lycurgus-Numa-Comparison-Solon-Publicola-Comparison-Themistocles-Camillus-Pericles-Fabius Maximus-Comparison-Alicbiades-Coriolanus-Timoleon-Aemilius Paullus-Comparison -- Vol 2: Pelopidas-Marcellus-Comparison-Aristides-Marcus Cato-Comparison-Philopoemen-Titus Flaminius-Comparison-Pyrrhus-Caius Marius-Lysander-Sulla-Comparison Lysander and Sulla-Cimon-Lucullus-Comparison,
,0007.038 0007.039 0007.040 0007.041 0007.042 0007.043 0007.044 0007.045 0007.046 0007.047 0007.048 0007.049 0007.050 0007.051 0007.052 0007.053 0007.054 0007.055 0007.056 0007.057 0007.058 0007.059 0007.060 0007.061 0007.062 0007.063 0007.064 0007.065 0007.066,urn:cts:greekLit:tlg0007.tlg038.ogl-eng1 urn:cts:greekLit:tlg0007.tlg039.ogl-eng1 urn:cts:greekLit:tlg0007.tlg040.ogl-eng1 urn:cts:greekLit:tlg0007.tlg041.ogl-eng1 urn:cts:greekLit:tlg0007.tlg042.ogl-eng1 urn:cts:greekLit:tlg0007.tlg043.ogl-eng1 urn:cts:greekLit:tlg0007.tlg044.ogl-eng1 urn:cts:greekLit:tlg0007.tlg045.ogl-eng1 urn:cts:greekLit:tlg0007.tlg046.ogl-eng1 urn:cts:greekLit:tlg0007.tlg047.ogl-eng1 urn:cts:greekLit:tlg0007.tlg048.ogl-eng1 urn:cts:greekLit:tlg0007.tlg049.ogl-eng1 urn:cts:greekLit:tlg0007.tlg050.ogl-eng1 urn:cts:greekLit:tlg0007.tlg051.ogl-eng1 urn:cts:greekLit:tlg0007.tlg052.ogl-eng1 urn:cts:greekLit:tlg0007.tlg053.ogl-eng1 urn:cts:greekLit:tlg0007.tlg054.ogl-eng1 urn:cts:greekLit:tlg0007.tlg055.ogl-eng1 urn:cts:greekLit:tlg0007.tlg056.ogl-eng1 urn:cts:greekLit:tlg0007.tlg057.ogl-eng1 urn:cts:greekLit:tlg0007.tlg058.ogl-eng1 urn:cts:greekLit:tlg0007.tlg059.ogl-eng1 urn:cts:greekLit:tlg0007.tlg060.ogl-eng1 urn:cts:greekLit:tlg0007.tlg061.ogl-eng1 urn:cts:greekLit:tlg0007.tlg062.ogl-eng1,29,"Plutarch's Lives, Vol 3-4","Stewart, Aubrey; Long, George",Bohn,1908,plutarch_3_1908.xml,plutarch_4_1908.xml,http://hdl.handle.net/2027/uc1.31175001496572 (Vol 3)  http://hdl.handle.net/2027/uc1.31175007496154 (Vol 4),English,,,,,Volume 3: Nicias-Crassus-Comparison-Sertorius-Eumenes-Comparison-Agesilaus-Pompeius-Comparison-Alexander-Caesaer-Phocion-Cato - Volume 4: Agis-Cleomenes-Tiberius Gracchus-Caius Grachhus-Comparison-Demosthenes-Cicero-Comparison-Demetrius-Antonius-Comparison-Dion-Brutus-Comparison-Artaxerxes-Aratus-Galba-Otho,
Plutarch,0007.067 0007.068 0007.069 0007.070 0007.071 0007.072 0007.073 0007.074 0007.075 0007.076 0007.077 0007.078 0007.079 0007.080 0007.081 0007.082 0007.083 0007.084a 0007.084b 0007.085 0007.086 0007.087 0007.088 0007.090 0007.091 0007.092 0007.093 0007.094 0007.095 0007.096 0007.097 0007.098 0007.099 0007.100 0007.101 0007.102 0007.103 0007.104 0007.105 0007.106,urn:cts:greekLit:tlg0007.tlg067.ogl-fre1 urn:cts:greekLit:tlg0007.tlg068.ogl-fre1 urn:cts:greekLit:tlg0007.tlg069.ogl-fre1  urn:cts:greekLit:tlg0007.tlg070.ogl-fre1 urn:cts:greekLit:tlg0007.tlg071.ogl-fre1 urn:cts:greekLit:tlg0007.tlg072.ogl-fre1 urn:cts:greekLit:tlg0007.tlg073.ogl-fre1 urn:cts:greekLit:tlg0007.tlg074.ogl-fre1 urn:cts:greekLit:tlg0007.tlg075.ogl-fre1 urn:cts:greekLit:tlg0007.tlg076.ogl-fre1 urn:cts:greekLit:tlg0007.tlg077.ogl-fre1 urn:cts:greekLit:tlg0007.tlg078.ogl-fre1 urn:cts:greekLit:tlg0007.tlg079.ogl-fre1 urn:cts:greekLit:tlg0007.tlg080.ogl-fre1 urn:cts:greekLit:tlg0007.tlg081.ogl-fre1 urn:cts:greekLit:tlg0007.tlg082.ogl-fre1 urn:cts:greekLit:tlg0007.tlg083.ogl-fre1 urn:cts:greekLit:tlg0007.tlg084a.ogl-fre1 urn:cts:greekLit:tlg0007.tlg084b.ogl-fre1 urn:cts:greekLit:tlg0007.tlg085.ogl-fre1 urn:cts:greekLit:tlg0007.tlg086.ogl-fre1 urn:cts:greekLit:tlg0007.tlg087.ogl-fre1 urn:cts:greekLit:tlg0007.tlg088.ogl-fre1 urn:cts:greekLit:tlg0007.tlg090.ogl-fre1 urn:cts:greekLit:tlg0007.tlg091.ogl-fre1 urn:cts:greekLit:tlg0007.tlg092.ogl-fre1 urn:cts:greekLit:tlg0007.tlg093.ogl-fre1 urn:cts:greekLit:tlg0007.tlg094.ogl-fre1 urn:cts:greekLit:tlg0007.tlg095.ogl-fre1 urn:cts:greekLit:tlg0007.tlg096.ogl-fre1 urn:cts:greekLit:tlg0007.tlg097.ogl-fre1 urn:cts:greekLit:tlg0007.tlg098.ogl-fre1 urn:cts:greekLit:tlg0007.tlg099.ogl-fre1 urn:cts:greekLit:tlg0007.tlg100.ogl-fre1 urn:cts:greekLit:tlg0007.tlg101.ogl-fre1 urn:cts:greekLit:tlg0007.tlg102.ogl-fre1 urn:cts:greekLit:tlg0007.tlg103.ogl-fre1 urn:cts:greekLit:tlg0007.tlg104.ogl-fre1 urn:cts:greekLit:tlg0007.tlg105.ogl-fre1 urn:cts:greekLit:tlg0007.tlg106.ogl-fre1,40,Oeuvres morales de Plutarque: Volume 1-2 (Missing Volume 3),"Ricard, Dominique, 1741-1803",Léfèvre,1844,plutarch_1_1844.xml,plutarch_2_1844.xml,https://hdl.handle.net/2027/uc1.$b716917 (Vol 1) https://hdl.handle.net/2027/uc1.$b716918 (Vol 2),French,,,,No 0007.089 also missing Volume 3: Containts 0007.107 through 0007.114,Volume 1: Sur l’éducation des enfants - Sur la manière déliré les poëtes -Comment on doit écouter -Sur la manière de discerner un flatteur d’avec un ami -Sur les moyens de connaître les progrès qu’on fait dans la vertu -Sur l’utilité qu’on peut retirer de ses ennemis. -Sur le grand nombre d'amis - Sur la fortune - Sur le vice et la vertu - Consolation à Apollonius sur la mort de son fils -Préceptes de santé-Préceptes de mariage - Le banquet des sept sages-De la superstition-Apophthegmes des rois et des capitaines célèbres-Apophthegmes des rois et des capitaines célèbres-Actions courageuses fies femmes,"Vol 2:  Questions romaines- Questions grecques-Parallèles d’histoires grecques et romaines-Parallela Minora-Sur la fortune des Romains-Premier and second discours sur la fortune ou la vertu d’Alexandre - Les Athéniens se sont-ils plus illustrès par les lettres que par les armes - Que signifie le mot EI gravé sur la porte du temple de Delphes-Pourquoi la pythie ne rend plus ses oracles en vers-Pourquoi les oracles ont cessé.-La vertu est le fruit de l’enseignement- De la vertu morale-Des moyens de réprimer la colère-De la tranquillité de l’ame-De l’amour fraternel-De l’amour des pères et des mères pour leurs enfants-Si le vice suffit pour rendre l’homme malheureux-Quelles maladies sont plus dangereuses, de celles de l’ame ou de celles du corps-Sur la démangeaison de parler-De la curiosité-De l’amour des richesses-De la fausse honte-De l’envie et de la haine-Comment on peut se louer soi-même sans exciter l’envie."
Plutarch,0007.115 0007.116 0007.117 0007.118 0007.119 0007.120 0007.121 0007.122 0007.123 0094.003 0007.133 0007.125 0007.135 0007.136 0007.137 0007.138 0007.139 0007.140 0007.141 0094.002 ,urn:cts:greekLit:tlg0007.tlg115.ogl-fre1 urn:cts:greekLit:tlg0007.tlg116.ogl-fre1 urn:cts:greekLit:tlg0007.tlg117.ogl-fre1 urn:cts:greekLit:tlg0007.tlg118.ogl-fre1 urn:cts:greekLit:tlg0007.tlg119.ogl-fre1 urn:cts:greekLit:tlg0007.tlg120.ogl-fre1 urn:cts:greekLit:tlg0007.tlg121.ogl-fre1 urn:cts:greekLit:tlg0007.tlg122.ogl-fre1 urn:cts:greekLit:tlg0007.tlg123.ogl-fre1 urn:cts:greekLit:tlg0094.tlg003.ogl-fre1 urn:cts:greekLit:tlg0007.tlg133.ogl-fre1 urn:cts:greekLit:tlg0007.tlg125.ogl-fre1 urn:cts:greekLit:tlg0007.tlg135.ogl-fre1 urn:cts:greekLit:tlg0007.tlg136.ogl-fre1 urn:cts:greekLit:tlg0007.tlg137.ogl-fre1 urn:cts:greekLit:tlg0007.tlg138.ogl-fre1 urn:cts:greekLit:tlg0007.tlg139.ogl-fre1 urn:cts:greekLit:tlg0007.tlg140.ogl-fre1 urn:cts:greekLit:tlg0007.tlg141.ogl-fre1 urn:cts:greekLit:tlg0094.tlg002.ogl-fre1,20,Oeuvres morales de Plutarque: Volume 4-5,"Ricard, Dominique, 1741-1803",Léfèvre,1844,plutarch_4_1844.xml,plutarch_5_1844.xml,https://hdl.handle.net/2027/ucm.5324382800 (Vol 4) https://hdl.handle.net/2027/uc1.$b716920 (Vol 5),French,,,,,"Volume 4: Un philosophe doit surtout converser avec les princes-Il faut qu’un prince soit instruit-Si un vieillard doit s’occuper d’administration publique-Préceptes d’administration publique-De la monarchie, de la démocratie et de l’oligarchie-Qu’il ne faut pas emprunter à usure -Vies des diex orateurs Grecs-Décrets proposés aux Athéniens (which work?)-Comparationis Aristophanis et Menandri compendium -De la malignité d’Hérodote-Les Opiniones des Philosophes- Questions Naturelles- Questions Platoniques-","Volume 5:  De La Création De L’ame D’après Le Timêe De Platon - Des contradictions des stoïciens-Que les stoïciens disent des choses plus étranges que les poëtes eux-mêmes -
Des notions communes contre les stoïciens.


"
